season,week,player_display_name,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,receptions,targets,yards,rec_touchdowns,player_gsis_id
2016,0,Tyreek Hill,KC,7.822638888888887,3.5187142800813604,7.870602409638556,61,83,599.0,6,00-0033040
2016,0,Richard Rodgers,GB,7.605789473684213,2.6938820804794577,8.381276595744682,30,47,271.0,2,00-0031384
2016,0,Travis Benjamin,LAC,7.601111111111111,3.017426184970724,13.329866666666668,47,75,677.0,4,00-0029269
2016,0,Cordarrelle Patterson,MIN,7.4662686567164185,3.2304450344524893,5.564000000000001,52,70,453.0,2,00-0030578
2016,0,DeSean Jackson,WAS,7.295833333333335,2.886285219632502,16.035399999999996,56,100,1005.0,4,00-0026189
2016,0,Albert Wilson,KC,7.214090909090908,3.505559892066392,7.72607843137255,31,51,279.0,2,00-0030669
2016,0,Brandin Cooks,NO,7.149210526315789,2.8473033548769573,13.449059829059829,78,117,1173.0,8,00-0031236
2016,0,Rishard Matthews,TEN,7.1388461538461545,2.167099764435854,13.507592592592594,65,108,945.0,9,00-0029580
2016,0,Taylor Gabriel,ATL,7.0809999999999995,3.1589818348542082,11.191,35,50,579.0,6,00-0031228
2016,0,Phillip Dorsett,IND,7.072542372881356,2.902843283586208,13.835423728813561,33,59,528.0,2,00-0032208
2016,0,Chris Conley,KC,7.053676470588236,2.905711445551097,10.583478260869565,44,69,530.0,0,00-0032128
2016,0,Tavon Austin,LAR,6.977173913043478,3.1914531897961886,7.548396226415095,58,106,509.0,3,00-0030525
2016,0,Tyler Lockett,SEA,6.808749999999999,3.3537304665597185,10.76090909090909,41,66,597.0,1,00-0032211
2016,0,Ted Ginn,CAR,6.765,2.9929793347602143,13.388736842105263,54,95,752.0,4,00-0025396
2016,0,Sammie Coates,PIT,6.759795918367349,2.523947176813243,22.00857142857143,21,49,435.0,2,00-0032166
2016,0,Jamison Crowder,WAS,6.732235294117647,3.5934765911806603,8.656161616161617,67,99,847.0,7,00-0031941
2016,0,Cole Beasley,DAL,6.706413043478261,3.4045226093913414,6.840102040816328,75,98,833.0,5,00-0029000
2016,0,Doug Baldwin,SEA,6.618867924528301,3.069867021286226,9.40264,94,125,1128.0,7,00-0028434
2016,0,Brian Quick,LAR,6.5464864864864865,2.1667962782834436,12.272597402597404,41,77,564.0,3,00-0029640
2016,0,Allen Hurns,JAX,6.54,2.5354071227099952,10.768552631578947,35,76,477.0,3,00-0030821
2016,0,Marquise Goodwin,BUF,6.535909090909091,2.839552483859929,15.823235294117644,29,68,413.0,3,00-0030068
2016,0,Quincy Enunwa,NYJ,6.523205128205128,2.4327383067130066,9.661142857142858,58,105,857.0,4,00-0031023
2016,0,Jeremy Kerley,SF,6.517843137254903,3.149410870783684,9.171478260869565,64,115,667.0,3,00-0028091
2016,0,Adam Humphries,TB,6.508181818181818,3.4168422148766115,5.731686746987951,55,83,622.0,2,00-0032009
2016,0,Steve Smith,BAL,6.503258426966291,2.6599595702922043,9.094158415841584,70,101,799.0,5,00-0020337
2016,0,Larry Fitzgerald,ARI,6.482462686567165,2.3613453767405517,7.994866666666669,107,150,1023.0,6,00-0022921
2016,0,Kenny Stills,MIA,6.459189189189188,2.481538707946491,15.291234567901233,42,81,726.0,9,00-0030085
2016,0,Delanie Walker,TEN,6.436708860759493,2.8723859663018585,10.074803921568629,65,102,800.0,7,00-0024389
2016,0,Tajae Sharpe,TEN,6.3984337349397595,2.118007559495426,13.75,41,83,522.0,2,00-0032778
2016,0,Quinton Patton,SF,6.387096774193548,3.2223971831420024,9.913809523809524,37,63,408.0,0,00-0030450
2016,0,Julian Edelman,NE,6.381911764705882,2.6883264663647135,9.4888679245283,98,159,1106.0,3,00-0027150
2016,0,Kyle Rudolph,MIN,6.348686868686869,2.8626669857194025,7.253636363636364,83,132,840.0,7,00-0027981
2016,0,Zach Ertz,PHI,6.340136986301371,3.235482494733197,8.420849056603775,78,106,816.0,4,00-0030061
2016,0,Torrey Smith,SF,6.306530612244899,2.3446615726191298,13.832857142857142,20,49,267.0,3,00-0027996
2016,0,Vernon Davis,WAS,6.29711111111111,3.1570746620527532,9.72406779661017,44,59,581.0,2,00-0024221
2016,0,Marqise Lee,JAX,6.254466019417476,2.563941099159299,11.866952380952382,63,105,851.0,3,00-0031431
2016,0,Robert Woods,BUF,6.249589041095891,3.525245211532,11.175394736842104,51,76,613.0,1,00-0030431
2016,0,Nelson Agholor,PHI,6.24939393939394,2.292221220614623,11.44768115942029,36,69,365.0,2,00-0031549
2016,0,Corey Brown,CAR,6.243829787234043,3.172532643566694,10.083396226415093,27,53,271.0,1,00-0031118
2016,0,Terrance Williams,DAL,6.2410000000000005,2.736280469136144,12.339180327868851,44,61,594.0,4,00-0030542
2016,0,Devin Funchess,CAR,6.21888888888889,2.0438195354467976,14.91310344827586,23,58,371.0,4,00-0032055
2016,0,Martellus Bennett,NE,6.202258064516127,3.8483187480973933,5.98109589041096,55,73,701.0,7,00-0026201
2016,0,Dontrelle Inman,LAC,6.201666666666668,2.8140294668635595,11.41278350515464,58,97,810.0,4,00-0028411
2016,0,Willie Snead,NO,6.160833333333334,3.1229062747689325,7.415192307692307,72,104,895.0,4,00-0030663
2016,0,Kendall Wright,TEN,6.113947368421052,2.923614276362663,10.670930232558138,29,43,416.0,3,00-0029708
2016,0,Jeremy Maclin,KC,6.089722222222222,2.3593513897588365,11.47078947368421,44,76,536.0,2,00-0026995
2016,0,Dorial Green-Beckham,PHI,6.060675675675676,2.5630522715817743,10.718243243243244,36,74,392.0,2,00-0032218
2016,0,Antonio Gates,LAC,6.002941176470588,2.780626610006134,8.800322580645162,53,93,548.0,7,00-0021547
2016,0,Eddie Royal,CHI,6.001538461538461,3.4033791125456756,6.278604651162791,33,43,369.0,2,00-0026182
2016,0,Michael Crabtree,LV,5.976,2.2610439900519386,11.564206896551722,89,145,1003.0,8,00-0026986
2016,0,Will Tye,NYG,5.9589795918367345,3.113715158650835,6.310428571428572,48,70,395.0,1,00-0032004
2016,0,John Brown,ARI,5.953538461538462,3.0329399275355704,14.793150684931504,39,73,517.0,2,00-0031051
2016,0,Will Fuller,HOU,5.9513043478260865,2.464134900906429,16.31815217391304,47,92,630.0,2,00-0033127
2016,0,Julius Thomas,JAX,5.937297297297297,2.781590303485887,7.500392156862745,30,51,281.0,4,00-0028067
2016,0,Victor Cruz,NYG,5.933239436619719,2.3024311658143812,12.060833333333333,39,72,586.0,1,00-0027265
2016,0,Charles Clay,BUF,5.914696969696971,2.983889501132342,8.386436781609195,57,87,552.0,4,00-0028112
2016,0,J.J. Nelson,ARI,5.903783783783784,2.9304633445439245,18.28689189189189,34,74,568.0,6,00-0032112
2016,0,Travis Kelce,KC,5.856979166666665,2.9510073121467335,6.9514529914529914,85,117,1125.0,4,00-0030506
2016,0,Jarvis Landry,MIA,5.838512396694215,2.854015609770206,6.477022900763359,94,131,1136.0,4,00-0031382
2016,0,Jimmy Graham,SEA,5.831358024691358,2.73364374601445,10.235052631578947,65,95,923.0,6,00-0027696
2016,0,Robby Anderson,NYJ,5.827012987012987,2.6501234518848493,17.044615384615387,42,78,587.0,2,00-0032688
2016,0,Emmanuel Sanders,DEN,5.8019083969465655,2.629474683531939,13.34963503649635,79,137,1032.0,5,00-0027685
2016,0,Michael Floyd,NE,5.790800000000001,2.4188990618470334,15.569605263157895,37,76,488.0,5,00-0029638
2016,0,Mike Wallace,BAL,5.773706896551724,2.7134132762960514,12.511896551724137,72,116,1017.0,4,00-0026901
2016,0,Eric Ebron,DET,5.773582089552239,2.6384070802981574,8.427529411764706,61,85,711.0,1,00-0031387
2016,0,Trey Burton,PHI,5.773333333333333,3.1869497163075846,7.772166666666666,37,60,327.0,1,00-0030710
2016,0,Jordy Nelson,GB,5.76867132867133,2.668154821998334,13.011644736842106,97,152,1257.0,14,00-0026176
2016,0,Mike Evans,TB,5.753918128654971,2.163240825809149,15.538265895953755,96,173,1321.0,12,00-0031408
2016,0,Breshad Perriman,BAL,5.747812499999999,2.419492369179154,14.853787878787879,33,66,499.0,3,00-0032054
2016,0,Tyler Boyd,CIN,5.739218749999999,2.771856267330343,9.286666666666667,54,81,603.0,1,00-0033009
2016,0,Brandon LaFell,CIN,5.731634615384616,2.739646945454968,10.949252336448598,64,107,862.0,6,00-0027681
2016,0,Eli Rogers,PIT,5.728275862068965,2.98528406655439,9.673636363636364,48,66,594.0,3,00-0031782
2016,0,Tyrell Williams,LAC,5.72405172413793,2.4904903892016224,12.186218487394958,69,119,1059.0,7,00-0032160
2016,0,Mohamed Sanu,ATL,5.716571428571428,2.898712229600468,8.604938271604938,59,81,653.0,4,00-0029632
2016,0,Kelvin Benjamin,CAR,5.70698275862069,1.8022296689358688,12.72050847457627,63,118,941.0,7,00-0031359
2016,0,Cameron Meredith,CHI,5.703894736842106,2.4009852270561307,10.425463917525772,66,97,888.0,4,00-0031912
2016,0,Dennis Pitta,BAL,5.682278481012658,2.894067678993194,6.427851239669422,86,121,729.0,2,00-0027714
2016,0,T.Y. Hilton,IND,5.66841059602649,2.596274704554486,13.26425806451613,91,155,1448.0,6,00-0029608
2016,0,Donte Moncrief,IND,5.6657142857142855,2.355382368639987,11.061428571428573,30,56,307.0,7,00-0031339
2016,0,Jermaine Kearse,SEA,5.618837209302326,2.443843125257934,13.240224719101125,41,89,510.0,1,00-0029159
2016,0,Terrelle Pryor,CLE,5.6099275362318854,2.752861294475272,14.683214285714286,77,140,1007.0,4,00-0028825
2016,0,Corey Coleman,CLE,5.606901408450705,2.752814529785125,15.201095890410956,33,73,413.0,3,00-0032966
2016,0,Vance McDonald,SF,5.5976923076923075,2.5161572808429864,10.529555555555557,24,45,391.0,4,00-0030470
2016,0,Jordan Reed,WAS,5.590000000000001,3.30455047905096,8.209438202247192,66,89,686.0,6,00-0030472
2016,0,Sammy Watkins,BUF,5.56673469387755,2.4988699799823277,15.061346153846152,28,52,430.0,2,00-0031325
2016,0,Jason Witten,DAL,5.555873015873017,2.9891547007342014,6.9331578947368415,69,95,673.0,3,00-0022127
2016,0,Lance Kendricks,LAR,5.545692307692308,2.5764107015080966,5.385862068965517,50,87,499.0,2,00-0027985
2016,0,Golden Tate,DET,5.496899224806203,2.7148833127247487,8.379999999999997,91,135,1077.0,4,00-0027891
2016,0,Jermaine Gresham,ARI,5.487222222222222,2.978253462705128,8.18360655737705,37,61,391.0,2,00-0027873
2016,0,Greg Olsen,CAR,5.487199999999998,2.7747084955272894,11.45720930232558,80,129,1073.0,3,00-0025418
2016,0,Stefon Diggs,MIN,5.461467889908256,2.782359018736615,9.065357142857142,84,112,896.0,3,00-0031588
2016,0,Jordan Matthews,PHI,5.446636363636364,2.837310301682817,10.72059829059829,73,117,804.0,3,00-0031299
2016,0,Coby Fleener,NO,5.438301886792453,2.49011103040107,9.945925925925925,50,81,631.0,3,00-0029697
2016,0,Tyler Eifert,CIN,5.435,2.5873995543211175,9.212765957446809,29,47,394.0,5,00-0030549
2016,0,C.J. Fiedorowicz,HOU,5.4206153846153855,2.2804988632820247,7.329775280898875,54,89,559.0,4,00-0031302
2016,0,Randall Cobb,GB,5.407361111111111,3.4028029845932326,7.454523809523808,60,84,610.0,4,00-0028002
2016,0,Cameron Brate,TB,5.334754098360655,2.5014328310727856,10.218148148148149,57,81,660.0,8,00-0031273
2016,0,Jesse James,PIT,5.320250000000001,3.452231129342952,7.057500000000001,39,60,338.0,3,00-0032135
2016,0,Adam Thielen,MIN,5.2940000000000005,2.753091457498803,10.974891304347825,69,92,967.0,5,00-0030035
2016,0,Sterling Shepard,NYG,5.260526315789474,2.735273368756398,9.326857142857145,65,105,683.0,8,00-0032385
2016,0,Zach Miller,CHI,5.250204081632653,2.930819465583042,6.797656250000001,47,64,486.0,4,00-0027125
2016,0,Jack Doyle,IND,5.25,3.3325682856194163,6.818933333333333,59,75,584.0,5,00-0030181
2016,0,Dez Bryant,DAL,5.243936170212765,1.823326953163286,15.482708333333333,50,96,796.0,8,00-0027902
2016,0,Odell Beckham,NYG,5.2427329192546575,2.7587199940426155,11.352544378698227,101,169,1367.0,10,00-0031235
2016,0,Kamar Aiken,BAL,5.196666666666668,3.367591061934661,12.122,29,50,328.0,1,00-0028497
2016,0,Chris Hogan,NE,5.1951785714285705,3.167960447347005,13.671206896551723,38,58,680.0,4,00-0028237
2016,0,Malcolm Mitchell,NE,5.191521739130436,2.5921711474912685,11.125,32,48,401.0,4,00-0032400
2016,0,Anquan Boldin,DET,5.176516853932584,2.409151276216126,6.720842105263158,67,95,584.0,8,00-0022084
2016,0,Gary Barnidge,CLE,5.1667924528301885,2.7431703569961634,7.66158536585366,55,82,612.0,2,00-0026281
2016,0,Dwayne Allen,IND,5.1653125,2.9763941399873683,9.404038461538462,35,52,406.0,6,00-0029689
2016,0,Andrew Hawkins,CLE,5.10673469387755,3.048799256594347,8.578333333333333,33,54,324.0,3,00-0027918
2016,0,Ryan Griffin,HOU,5.06811320754717,3.0098689670235728,7.150135135135136,50,74,442.0,2,00-0030108
2016,0,Pierre Garcon,WAS,5.0678761061946895,2.6577587208732107,10.852368421052635,79,114,1041.0,3,00-0026345
2016,0,Antonio Brown,PIT,5.040544217687076,2.9169696345910343,11.055714285714286,106,154,1284.0,12,00-0027793
2016,0,Clive Walford,LV,5.014390243902438,3.571160018471493,9.106153846153846,33,52,359.0,3,00-0032256
2016,0,Julio Jones,ATL,4.9568032786885245,2.2447113519127138,14.452790697674418,83,129,1409.0,6,00-0027944
2016,0,DeVante Parker,MIA,4.93313953488372,2.297554360930776,12.513908045977011,56,87,744.0,4,00-0031547
2016,0,Garrett Celek,SF,4.93,2.5742539432726996,9.5858,29,50,350.0,3,00-0028903
2016,0,Alshon Jeffery,CHI,4.922043010752688,2.239448115425741,14.134787234042554,52,94,821.0,2,00-0029137
2016,0,Jared Cook,GB,4.90825,2.9098903939913963,10.578235294117647,30,51,377.0,1,00-0027061
2016,0,Kenny Britt,LAR,4.863513513513514,2.3205808458945043,12.706846846846846,68,111,1002.0,5,00-0027006
2016,0,Michael Thomas,NO,4.842564102564103,2.4446291368851765,8.438099173553718,92,121,1137.0,9,00-0032765
2016,0,Hunter Henry,LAC,4.8405000000000005,2.829411759630422,9.540000000000001,36,53,478.0,8,00-0033090
2016,0,A.J. Green,CIN,4.790860215053764,2.4563685374445274,13.404199999999998,66,100,964.0,4,00-0027942
2016,0,Seth Roberts,LV,4.735217391304348,2.537676277899196,9.336753246753247,38,77,397.0,5,00-0031166
2016,0,Demaryius Thomas,DEN,4.6742657342657346,2.0529552325742233,11.125416666666666,90,144,1083.0,5,00-0027874
2016,0,Davante Adams,GB,4.64936936936937,2.8902344618586926,12.309173553719008,75,121,997.0,12,00-0031381
2016,0,Amari Cooper,LV,4.606959999999999,2.617496611570895,10.14189393939394,83,132,1153.0,5,00-0031544
2016,0,Allen Robinson,JAX,4.586733333333332,1.9491133659249666,14.099470198675494,73,151,883.0,6,00-0031428
2016,0,Brandon Marshall,NYJ,4.439596774193548,2.2158731266133094,13.628046874999999,59,128,788.0,3,00-0024334
2016,0,DeAndre Hopkins,HOU,4.325436241610738,2.256238852929231,12.691258278145696,78,151,954.0,4,00-0030564
2016,0,Marvin Jones,DET,3.7646601941747577,2.048185648781967,14.651747572815532,55,103,930.0,4,00-0029293
2016,1,Kevin White,CHI,9.985714285714286,2.8738489088713086,12.978571428571428,3,7,34.0,0,00-0031545
2016,1,Steve Smith,BAL,9.837499999999999,3.324603631142199,6.41,5,8,19.0,0,00-0020337
2016,1,Virgil Green,DEN,9.32,2.9634157401014414,5.634000000000001,4,5,28.0,0,00-0028142
2016,1,Alshon Jeffery,CHI,9.151666666666667,1.2142503228145072,23.038333333333338,4,6,105.0,0,00-0029137
2016,1,Jamison Crowder,WAS,8.87142857142857,2.867202063604162,7.991000000000001,6,10,58.0,0,00-0031941
2016,1,Pierre Garcon,WAS,8.46,4.571325356554902,5.834999999999998,6,6,51.0,0,00-0026345
2016,1,DeSean Jackson,WAS,8.292,2.4834381735754643,11.562999999999999,6,10,102.0,0,00-0026189
2016,1,Jarvis Landry,MIA,8.20875,3.48196625016951,3.1609999999999996,7,10,59.0,0,00-0031382
2016,1,Julian Edelman,NE,8.123333333333333,3.716117640621185,6.048571428571429,7,7,66.0,0,00-0027150
2016,1,Vincent Jackson,TB,8.087142857142856,1.6760986975636596,12.905714285714284,2,7,18.0,0,00-0023496
2016,1,Mike Wallace,BAL,7.995,2.7323093600388226,17.161666666666665,3,6,91.0,1,00-0026901
2016,1,Michael Crabtree,LV,7.700000000000001,2.6149340447475033,10.782222222222224,7,9,87.0,0,00-0026986
2016,1,Brian Quick,LAR,7.694,2.2085643331444578,8.296,3,5,23.0,0,00-0029640
2016,1,Jason Witten,DAL,7.671428571428572,3.1000476432827213,6.562142857142857,9,14,66.0,0,00-0022127
2016,1,Andre Johnson,TEN,7.631428571428572,1.9504122442976652,13.605714285714287,3,7,30.0,0,00-0022044
2016,1,Willie Snead,NO,7.402222222222223,2.4264669015559397,12.955555555555556,9,9,172.0,1,00-0030663
2016,1,Golden Tate,DET,7.285714285714286,3.2632315186264775,1.6071428571428565,7,7,41.0,0,00-0027891
2016,1,Travis Benjamin,LAC,7.259999999999999,2.540258871990483,3.133750000000001,7,8,32.0,0,00-0029269
2016,1,Tyler Lockett,SEA,7.25375,3.9617645208393637,0.5950000000000006,3,8,17.0,0,00-0032211
2016,1,Torrey Smith,SF,7.235000000000002,2.594422620052121,6.528333333333335,2,6,13.0,0,00-0027996
2016,1,Jacob Tamme,ATL,7.15,2.589409553386453,7.8775,6,8,51.0,0,00-0026267
2016,1,Robert Woods,BUF,7.101999999999999,4.204446045813268,6.021999999999999,4,5,20.0,0,00-0030431
2016,1,Cole Beasley,DAL,6.992999999999999,2.8875818805338747,7.310833333333332,8,12,65.0,0,00-0029000
2016,1,Stefon Diggs,MIN,6.835555555555556,2.3713610103626586,12.701111111111109,7,9,103.0,0,00-0031588
2016,1,Jeremy Kerley,SF,6.8069999999999995,3.0332813883263485,9.741818181818182,7,11,61.0,0,00-0028091
2016,1,Kelvin Benjamin,CAR,6.708333333333333,1.6890358709372595,9.001666666666667,6,12,91.0,1,00-0031359
2016,1,Doug Baldwin,SEA,6.703999999999999,2.93522901200448,6.032727272727271,9,11,92.0,1,00-0028434
2016,1,Albert Wilson,KC,6.55,4.2728822821462815,2.3699999999999997,3,5,1.0,0,00-0030669
2016,1,Chris Conley,KC,6.508571428571429,2.2588172631104326,11.67,4,7,43.0,0,00-0032128
2016,1,Delanie Walker,TEN,6.4975000000000005,2.806365447747354,7.284000000000001,3,5,42.0,0,00-0024389
2016,1,Julio Jones,ATL,6.45375,3.0749451515277144,11.502500000000001,4,8,66.0,1,00-0027944
2016,1,Julius Thomas,JAX,6.3500000000000005,2.5448002222531314,10.862,5,5,64.0,1,00-0028067
2016,1,Jordan Reed,WAS,6.317777777777778,4.132460491096375,7.557272727272729,7,11,64.0,0,00-0030472
2016,1,Phillip Dorsett,IND,6.285,1.3102591391501879,22.166666666666668,4,6,94.0,0,00-0032208
2016,1,Will Fuller,HOU,6.262727272727273,1.8075700655733693,23.010909090909088,5,11,107.0,1,00-0033127
2016,1,C.J. Uzomah,CIN,6.192,3.8013154182857987,9.378,2,5,59.0,0,00-0032134
2016,1,Mohamed Sanu,ATL,6.177500000000001,2.8742733829518237,10.005,5,8,80.0,1,00-0029632
2016,1,Terrelle Pryor,CLE,6.158571428571428,2.0240276060347613,18.16,3,7,68.0,0,00-0028825
2016,1,Zach Ertz,PHI,6.095,3.488831112886797,7.692857142857142,6,7,58.0,0,00-0030061
2016,1,Travis Kelce,KC,6.08142857142857,1.7670366482294835,7.418571428571428,6,7,74.0,0,00-0030506
2016,1,Tavon Austin,LAR,6.033636363636364,2.0003657552210963,6.396666666666667,4,12,13.0,0,00-0030525
2016,1,Dwayne Allen,IND,6.02,1.7804268999264512,11.424999999999999,4,6,53.0,1,00-0029689
2016,1,Tajae Sharpe,TEN,5.972727272727273,1.3243695853832684,11.91818181818182,7,11,76.0,0,00-0032778
2016,1,Randall Cobb,GB,5.8025,2.804173833576587,10.28875,6,8,57.0,0,00-0028002
2016,1,Amari Cooper,LV,5.80090909090909,4.605843176906826,8.958181818181817,6,11,137.0,0,00-0031544
2016,1,Quinton Patton,SF,5.684,2.0918864944859292,6.888,5,5,60.0,0,00-0030450
2016,1,A.J. Green,CIN,5.676363636363636,3.450224427271338,8.811538461538461,12,13,180.0,1,00-0027942
2016,1,Quincy Enunwa,NYJ,5.5566666666666675,2.7846623913879873,3.5237500000000006,7,8,54.0,1,00-0031023
2016,1,Nelson Agholor,PHI,5.496,0.843279864312775,11.722,4,5,57.0,1,00-0031549
2016,1,Martellus Bennett,NE,5.468,2.5413172969720295,5.223999999999999,3,5,14.0,0,00-0026201
2016,1,Eddie Royal,CHI,5.456666666666667,2.3006278455263183,12.235,4,6,57.0,1,00-0026182
2016,1,DeAndre Hopkins,HOU,5.42375,1.2945280542131938,13.69875,5,8,54.0,1,00-0030564
2016,1,Jermaine Kearse,SEA,5.3500000000000005,2.100843321020282,8.507142857142856,5,7,57.0,0,00-0029159
2016,1,T.Y. Hilton,IND,5.3374999999999995,2.4417852279823804,11.88,6,12,79.0,0,00-0029608
2016,1,Kenny Stills,MIA,5.3100000000000005,2.4642725817774047,33.932,1,5,16.0,0,00-0030085
2016,1,Emmanuel Sanders,DEN,5.285714285714286,3.0729748046691334,8.60625,5,8,49.0,0,00-0027685
2016,1,Donte Moncrief,IND,5.232857142857143,1.8677225500233077,11.68857142857143,6,7,64.0,1,00-0031339
2016,1,Demaryius Thomas,DEN,5.1450000000000005,2.338152500089868,6.126666666666665,4,6,48.0,0,00-0027874
2016,1,Charles D. Johnson,MIN,5.136666666666667,2.254931392782215,15.796666666666667,1,6,5.0,0,00-0030113
2016,1,Corey Coleman,CLE,5.134,1.8735576825819489,28.302,2,5,69.0,0,00-0032966
2016,1,Mike Evans,TB,5.111428571428571,2.1423490270278442,18.294285714285714,5,7,99.0,1,00-0031408
2016,1,Allen Hurns,JAX,5.0120000000000005,3.0912949855985903,7.308,4,5,75.0,0,00-0030821
2016,1,Odell Beckham,NYG,4.9775,2.9406637034870187,11.250000000000002,4,8,73.0,0,00-0031235
2016,1,Keenan Allen,LAC,4.898571428571429,2.391124105625167,6.234285714285713,6,7,63.0,0,00-0030279
2016,1,Clive Walford,LV,4.890000000000001,2.3474014409197763,9.533999999999997,3,5,25.0,0,00-0032256
2016,1,Kenny Britt,LAR,4.881666666666667,3.3540164214723363,8.469999999999999,4,6,67.0,0,00-0027006
2016,1,Larry Fitzgerald,ARI,4.848888888888889,1.8797188924745574,9.909,8,10,81.0,2,00-0022921
2016,1,Jordy Nelson,GB,4.832857142857144,1.3056486151557254,6.33666666666667,6,9,32.0,1,00-0026176
2016,1,Brandon Marshall,NYJ,4.81875,2.2479315835127713,12.9575,3,8,32.0,0,00-0024334
2016,1,Davante Adams,GB,4.788571428571429,3.0568270652658467,20.044285714285714,3,7,50.0,1,00-0031381
2016,1,Jesse James,PIT,4.686,3.9053857122581257,5.928571428571429,5,7,31.0,0,00-0032135
2016,1,Jordan Matthews,PHI,4.678571428571429,2.3014515552549386,13.554285714285712,7,14,114.0,1,00-0031299
2016,1,Brandin Cooks,NO,4.666666666666667,2.0885774562499693,12.229999999999997,6,9,143.0,2,00-0031236
2016,1,Harry Douglas,TEN,4.623333333333334,1.7477878259169526,4.313999999999998,2,5,21.0,0,00-0026224
2016,1,Tyrell Williams,LAC,4.572,3.121689189930533,14.392000000000001,2,5,71.0,0,00-0032160
2016,1,Michael Floyd,ARI,4.5685714285714285,2.344994073589941,16.448571428571427,3,7,61.0,0,00-0029638
2016,1,Dez Bryant,DAL,4.540000000000001,1.0627597962091955,28.651999999999997,1,5,8.0,0,00-0027902
2016,1,Eric Decker,NYJ,4.434285714285714,2.1770339379479244,12.79142857142857,2,7,37.0,1,00-0027690
2016,1,Malcolm Mitchell,NE,4.372,1.0916872061133582,12.581999999999999,2,5,33.0,0,00-0032400
2016,1,Antonio Brown,PIT,4.132,1.1501551112314436,13.389090909090909,8,11,126.0,2,00-0027793
2016,1,Eli Rogers,PIT,4.109999999999999,3.0758222006172993,4.821428571428574,6,7,59.0,1,00-0031782
2016,1,Kyle Rudolph,MIN,4.1066666666666665,2.4146899623481657,7.632500000000001,4,8,65.0,0,00-0027981
2016,1,Eric Ebron,DET,4.0625,2.041702737409529,6.702,5,5,46.0,1,00-0031387
2016,1,Jeremy Maclin,KC,4.028571428571429,1.8350510751006348,10.858571428571432,5,7,63.0,1,00-0026995
2016,1,Adam Humphries,TB,4.006,1.4406723459931086,8.512,3,5,34.0,0,00-0032009
2016,1,Allen Robinson,JAX,3.8980000000000006,1.9476960721669323,16.55,6,15,72.0,0,00-0031428
2016,1,Greg Olsen,CAR,3.8385714285714294,2.6824579212254656,8.649999999999999,7,9,73.0,0,00-0025418
2016,1,Marvin Jones,DET,3.45,2.9831810273756685,13.439999999999998,4,10,85.0,0,00-0029293
2016,1,Michael Thomas,NO,3.155,3.1435495365760473,4.3116666666666665,6,6,58.0,0,00-0032765
2016,1,Adam Thielen,MIN,2.832,1.8854406393913252,12.039999999999997,4,5,54.0,0,00-0030035
2016,1,Sammy Watkins,BUF,2.636,4.3851593466622845,11.613333333333335,4,6,43.0,0,00-0031325
2016,2,Darren Fells,ARI,12.026666666666666,3.6770302856702073,3.6019999999999994,4,5,31.0,0,00-0029738
2016,2,Jermaine Kearse,SEA,8.522,3.2912920312856695,7.411666666666669,2,6,11.0,0,00-0029159
2016,2,Jordan Cameron,MIA,8.512,3.6990495031334505,9.444285714285714,5,7,49.0,1,00-0028040
2016,2,Jeremy Maclin,KC,8.466666666666667,2.379319380728562,12.396666666666667,6,15,68.0,0,00-0026995
2016,2,Paul Richardson,SEA,8.398333333333333,2.601040738523413,18.243333333333332,3,6,35.0,0,00-0031257
2016,2,Mohamed Sanu,ATL,8.315000000000001,4.6963994387560835,7.318000000000003,3,5,19.0,0,00-0029632
2016,2,Zach Miller,CHI,8.295,3.804307368147306,5.534,4,5,33.0,0,00-0027125
2016,2,Quinton Patton,SF,8.256666666666666,4.14460668104693,7.398333333333333,3,6,25.0,0,00-0030450
2016,2,Brandon LaFell,CIN,8.209999999999999,2.3136361602910784,11.045000000000002,3,8,39.0,0,00-0027681
2016,2,Michael Crabtree,LV,8.192499999999999,2.9523564592624427,6.6999999999999975,4,5,31.0,1,00-0026986
2016,2,Charles Clay,BUF,8.002,5.49795052697158,4.145714285714285,5,7,27.0,0,00-0028112
2016,2,Larry Donnell,NYG,7.944,3.4017566525071614,4.636,4,5,24.0,0,00-0028838
2016,2,Vincent Jackson,TB,7.9175,2.0117011111382173,14.24777777777778,4,9,44.0,0,00-0023496
2016,2,Nelson Agholor,PHI,7.897142857142859,2.1478828136045585,18.544285714285714,4,7,42.0,0,00-0031549
2016,2,Phillip Dorsett,IND,7.783999999999999,1.329116195644879,18.21,1,5,30.0,0,00-0032208
2016,2,Brandin Cooks,NO,7.348888888888889,3.1007547874693153,8.19,7,9,68.0,0,00-0031236
2016,2,Torrey Smith,SF,7.2700000000000005,1.690706947864495,16.592000000000002,3,10,55.0,1,00-0027996
2016,2,Terrelle Pryor,CLE,7.226999999999999,2.6635771143090787,21.887999999999998,3,10,32.0,0,00-0028825
2016,2,Mike Wallace,BAL,7.218333333333333,1.749610443948607,18.095,4,6,41.0,2,00-0026901
2016,2,Jesse James,PIT,7.217499999999999,2.5366659977329915,9.419999999999998,3,5,29.0,1,00-0032135
2016,2,Tavon Austin,LAR,7.150000000000001,2.817650935435983,11.745555555555557,5,9,50.0,0,00-0030525
